Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Least developed countries: UN classification,LDC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,52.0835113525391,52.8083801269531,53.5451507568359,54.2064781188965,54.8368797302246,55.2350692749023,52.6874504089355,53.6551399230957,53.9814186096191,54.6069412231445,57.0843200683594,58.7729911804199,58.1819915771484,60.2077598571777,60.8007202148438,62.7312889099121,64.6036071777344,65.4944686889648,65.9546737670898,66.2221832275391,66.4538269042969,67.0295181274414,67.5506820678711,67.9737167358398,68.3231201171875
Lebanon,LBN,"Population, total",SP.POP.TOTL,4329340,4401918,4463504,4525508,4599279,4671102,4751136,4844118,4925354,4992287,5041288,5096020,5235742,5743436,6346990,6472469,6323060,6160128,5984119,5794594,5702398,5718122,5744489,5773493,5805962
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,17260364842.4544,17649751243.7811,19152238805.9701,20082918739.6352,21159827992.0398,21497336498.8391,22022709851.4096,24827355014.9254,29118916105.4726,35399582928.6899,38443907042.1227,39927125961.5257,44016799515.7546,46880103080.597,48095213746.6003,49929337836.8159,51147308774.1294,53027680685.9038,54901519155.5556,51605959131.2741,31712128253.7961,23131941556.7843,20992421948.8081,20078620356.9931,..
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,3986.83513941026,4009.55929751102,4290.85283803266,4437.71588507526,4600.68371412993,4602.19804637945,4635.2514117486,5125.25809960149,5912.04532820842,7090.85493856621,7625.81051551165,7834.96257108993,8406.98405608118,8162.37929361396,7577.6413302369,7714.1099998804,8089.012088155,8608.21084982387,9174.53666204759,8905.88005497437,5561.19166950397,4045.37391066234,3654.35845534878,3477.72489842684,..
Lebanon,LBN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,89.6100006103516,..,91.1800003051758,..,..,..,..,..,..,..,..,92.6699981689453,92.0144800114203,..,..,..,..,..
Lesotho,LSO,"Population, total",SP.POP.TOTL,2003913,2000853,1994679,1985059,1971129,1953076,1945063,1953268,1966541,1980883,1996251,2014009,2034354,2056504,2080089,2104611,2130422,2157110,2183603,2209405,2235727,2261542,2286110,2311472,2337423
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,887291687.920796,825706961.238689,775777238.55814,1157825434.78971,1511236655.52047,1682343527.49221,1800092563.75462,1682131784.51365,1766902709.19935,1740894964.80511,2234754241.91918,2579409619.96722,2477702216.26888,2367112931.642,2441063054.05792,2359686724.53829,2114426452.2019,2306741672.29006,2556247291.99785,2390702295.82777,2053699870.07191,2412130021.64641,2354980884.15271,2117962430.3041,2271541845.62002
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,442.779545779081,412.677473676821,388.92334985135,583.270036200288,766.685820928242,861.381496414995,925.467485502842,861.188420899563,898.482517882593,878.847950537772,1119.47557793042,1280.73390931581,1217.93071228944,1151.03735837227,1173.5377928819,1121.19851342518,992.491840678465,1069.36673247542,1170.65569702819,1082.05706777516,918.582577421982,1066.58643600093,1030.12579628833,916.282970463888,971.814620468788
Lesotho,LSO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,86.25,..,..,..,..,..,66.0999984741211,..,..,..,..,..,..,..,..,..,97.2699966430664,..,86.2399978637695,92.4974361965842,..,..,..,..,90.4499969482422
Liberia,LBR,"Population, total",SP.POP.TOTL,2928117,3015338,3094782,3119532,3156892,3301015,3490787,3669050,3821003,3943028,4058890,4221178,4373043,4470239,4564293,4659431,4755608,4848925,4944726,5043721,5149463,5259323,5373294,5493031,5612817
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,874000000,906000000,927000000,748000000,897000000,949000000,1119000000,1373000000,1726000000,1768000000,1998000000,2398000000,2791614000,3177198100,3225652000,3227075700,3398419600,3390703400,3422754800,3319596500,3176126300,3513049500,4001047000,4390000000,4750000000
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,298.485340578945,300.463828598983,299.536445539621,239.779556677091,284.140223992458,287.487333441381,320.55808618515,374.211308104278,451.713856283285,448.386367025545,492.252808033724,568.087865520004,638.368751462083,710.744570927863,706.714490064507,692.590082351257,714.613063145659,699.269095727404,692.203127129794,658.164180770507,616.787867006715,667.96610514319,744.617175237387,799.194470229642,846.277368387389
Liberia,LBR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,59.4035765513495,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Population, total",SP.POP.TOTL,5305021,5403639,5508410,5619398,5736693,5858798,5980211,6104380,6235430,6366686,6497839,6343203,6179328,6304628,6427252,6531819,6632126,6738770,6849055,6951033,7045399,7135175,7223805,7305659,7381023
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,38270954138.1128,34112093927.254,20481889763.7795,26265625000,33122307692.3077,47334691241.4924,60094231606.642,68032978390.6007,86710767415.1371,60808562033.4191,75380825062.4216,48169263294.1007,92540938129.1315,75351107029.0605,57372355592.022,48717501321.3052,49912073701.298,67157452181.7738,76686029772.1483,69254496471.6938,46854285440.642,35217995647.2862,43246297921.8499,45096462972.4014,46636278901.9016
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,7214.10040377084,6312.80030498965,3718.29434696755,4674.09943200321,5773.76333234281,8079.24957329001,10048.8480434289,11144.9448413435,13906.1407818125,9551.05403869755,11600.9068649472,7593.8391525702,14975.8902795144,11951.7134126011,8926.42074591474,7458.48917756374,7525.80299308216,9965.83236729757,11196.5854810844,9963.19489084483,6650.33810585348,4935.82787349801,5986.63694851258,6172.81246940233,6318.40314031017
Libya,LBY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Population, total",SP.POP.TOTL,32645,33194,33694,34079,34447,34753,35037,35262,35473,35742,36022,36312,36657,36984,37248,37494,37716,37962,38246,38563,38901,39182,39493,39850,40197
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,2483889858.32312,2491800558.77674,2688618747.38148,3070803051.42164,3454373797.74442,3659319116.88057,4000102086.14635,4601429897.21468,5081479840.08716,4504375348.07038,5082337238.44718,5739706004.89616,5456102482.28614,6391708310.67727,6657526979.72277,6268515276.17441,6237302033.50132,6474308717.85289,6692620691.84146,6436467007.11932,6405870210.32293,7912602342.18895,7378156576.2354,8287748667.20832,..
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,76087.911114202,75067.8001680043,79795.1785891101,90108.3673647008,100280.831356705,105295.057027611,114167.939211301,130492.595349517,143249.227302093,126024.714567466,141089.812849014,158066.369379163,148842.035144342,172823.607794648,178735.153020908,167187.15730982,165375.491396259,170547.092298954,174988.775083446,166907.839305016,164671.093553454,201944.830335076,186821.881757157,207973.617746758,..
Liechtenstein,LIE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Population, total",SP.POP.TOTL,3499536,3470818,3443067,3415213,3377075,3322528,3269909,3231294,3198231,3162916,3097282,3028115,2989139,2961250,2937253,2911109,2877325,2842639,2819200,2811089,2810369,2808380,2831639,2871585,2888055
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,11550695727.2335,12260761329.3051,14282292664.6004,18809197969.5431,22743164431.1972,26105207115.3129,30116192746.8942,39729151614.6689,47831254207.5223,37494380038.9213,36638128534.0643,43186501862.7907,42709372066.8627,46303660422.0434,48306546656.9281,41540954817.2039,42970749245.0336,47756764508.446,54261795148.5372,55122066225.796,57412038533.2718,67037321008.9679,71033884499.7824,79789877416.1681,84869215513.3648
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,3300.63634928559,3532.52787363242,4148.13091485015,5507.47434187652,6734.57487061946,7857.03148786492,9210.10118229413,12295.1212779366,14955.5345462921,11854.3711053096,11829.122609457,14261.8433787325,14288.1853493139,15636.5252586048,16446.1647181663,14269.8039878287,14934.2702840428,16800.1510246099,19247.2315367967,19608.7943945553,20428.6478157394,23870.4594851722,25085.784063499,27786.0057829276,29386.2878350187
Lithuania,LTU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,99.6500015258789,..,..,..,..,..,..,..,..,..,99.8199996948242,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Population, total",SP.POP.TOTL,4814250279,4888551481,4961926647,5034824498,5108183576,5181562375,5255157355,5328158709,5402245137,5477389130,5553257507,5630227189,5709187884,5787469694,5865317415,5941372154,6017298320,6094196886,6169917356,6243849229,6314223170,6378645843,6438272260,6499219471,6563719861
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,5670020118148.49,5680819143538.62,5793320243459.64,6485970152666.19,7611532445724.19,8989307216308.17,10584091446503.4,12999078253913.5,15436551408797.4,15480168640273.5,18829707352204.9,22178322345801.6,23579313882597.3,25037837778965.6,26210915792732.4,25441228963050.9,25692480250515.9,28077899127097.7,29904746273220.3,30622477245854.4,29667488251107.8,34992770913888.4,36712853300728.5,37824423052000.7,39216943108499.1
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,1177.75765478613,1162.06593417659,1167.55459231996,1288.22169575973,1490.06634794524,1734.86422930654,2014.03892053455,2439.69426660589,2857.43260761574,2826.1947933346,3390.74990282183,3939.15229373555,4130.06444378513,4326.21492686569,4468.79749861455,4282.04601624269,4269.77006692862,4607.31736311311,4846.86334479652,4904.42291649615,4698.5175297673,5485.92472057214,5702.28344160279,5819.84086254913,5974.80452228263
Low & middle income,LMY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,77.4705276489258,77.84716796875,78.2852783203125,78.8849105834961,79.2981567382812,79.3101425170898,79.2507629394531,79.9479522705078,80.3821487426758,80.7831802368164,81.5262832641602,81.9424896240234,82.1876220703125,82.5678329467773,82.9529418945312,83.4353179931641,83.8311004638672,84.0636520385742,84.4342727661133,84.4747085571289,84.7153930664062,84.9348678588867,85.2197799682617,85.4538269042969,85.6694183349609
Low income,LIC,"Population, total",SP.POP.TOTL,322668237,331269527,341035328,351244442,361305645,371788197,383041001,394448347,405862712,417577386,429515596,441658754,453652889,465087882,476470767,488308267,501149314,514890519,529522043,544980983,560643073,576076618,591481496,607774703,624608098
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,116187766608.924,109295745604.839,121557450775.967,135904742707.342,160600091235.919,193437736220.147,224152443225.107,270754730049.774,322232651168.867,314793300489.459,352444569549.905,383594035455.256,350423266186.239,356975592533.721,376071005536.702,359710118764.626,316109880599.631,327200283964.05,342687284249.884,356930361600.33,340851227778.848,370630013362.636,427939606203.123,423723013875.631,466541517790.093
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,360.084301104989,329.929971508787,356.436535442942,386.923539440212,444.499258338238,520.290148479747,585.191774875053,686.413651138395,793.944951436847,753.856197781408,820.562915135461,868.530357388221,772.447998642062,767.544385372142,789.28453030719,736.645564029793,630.769855946827,635.47544942083,647.163397218355,654.940947912545,607.964753680008,643.369305022958,723.504638939919,697.171191535478,746.934788844338
Low income,LIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,51.4311294555664,52.0742301940918,52.7180290222168,53.1414413452148,53.6084785461426,54.0197410583496,52.1749610900879,53.3913192749023,54.2475509643555,54.771598815918,55.2688789367676,57.4909515380859,57.9793586730957,58.901439666748,59.0339393615723,59.7028694152832,60.364818572998,61.4165000915527,61.7209205627441,61.744499206543,61.8823585510254,62.3337516784668,62.7703094482422,63.2088813781738,63.5693016052246
Lower middle income,LMC,"Population, total",SP.POP.TOTL,2126559759,2169474338,2211549617,2253206148,2295275996,2336911352,2378783316,2421545203,2464036877,2506795582,2550264612,2593815085,2637101332,2679816109,2723061855,2765011526,2806590212,2847931114,2888561818,2928617292,2968398856,3006243027,3043358377,3082002881,3120983658
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1188689613180.98,1200844599730.39,1266664208010.32,1438061804941.74,1655259526797.31,1906888045132.84,2232845159439.44,2731633140095.96,3020463398059.63,3149697061623.03,3791563164138.91,4230808888167.12,4470689635852.52,4726630256999.24,5105129579201,5098466854471.99,5312048001895.33,5751392726255.85,6004619221945.02,6308107724476.6,6110254911277.36,6921716347320.78,7377558874199.93,7530591347605.22,7857490239272
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,558.973058786719,553.518692844933,572.749622379521,638.229132393499,721.15925478328,815.986470133266,938.650084024484,1128.05374713295,1225.81907204939,1256.46346444815,1486.73323791504,1631.11430442125,1695.30445478252,1763.7890305701,1874.775473729,1843.92245982702,1892.70524039558,2019.49853982875,2078.75738872105,2153.95427108494,2058.43459982702,2302.44736874388,2424.15054696003,2443.40827649123,2517.63261211924
Lower middle income,LMC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,62.8722114562988,63.6107711791992,64.3497467041016,65.40087890625,66.1084289550781,65.9029083251953,65.8551177978516,66.3741836547852,67.0290603637695,67.7145309448242,69.5905990600586,70.2917327880859,70.7217788696289,71.5982971191406,72.2266998291016,73.3127517700195,74.0722808837891,74.6064682006836,75.4410171508789,75.4089584350586,76.0385894775391,76.6458206176758,77.2614822387695,77.779296875,78.2790298461914
Luxembourg,LUX,"Population, total",SP.POP.TOTL,436300,441525,446175,451630,458095,465158,472637,479993,488650,497783,506953,518347,530946,543360,556319,569604,582014,596336,607950,620001,630419,640064,653103,666430,677717
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,21230182989.3036,21387533703.2327,23649833332.1655,29667268248.1305,35064843792.8993,37672280120.4794,42910146296.0646,51587401415.7872,58844277701.5258,54467289897.5582,56213985987.4168,61696281326.2453,59776383527.3602,65203276466.9763,68804811897.6445,60071584216.1375,62216885435.9488,65712180342.9836,71085623495.1145,69872035113.6469,73670782100.3909,86386759695.1653,80801680397.0139,87574021091.7525,93197329011.7078
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,48659.5988753233,48440.1420151355,53005.7339209179,65689.3214536911,76544.9170868473,80988.1376230858,90788.8004876145,107475.320297978,120422.137934157,109419.746953106,110885.991378721,119025.057203467,112584.676270958,120000.140729859,123678.702143275,105462.012584423,106899.293549552,110193.213797228,116926.759593905,112696.649059674,116860.02817236,134965.815442152,123719.658915996,131407.681364513,137516.587324367
Luxembourg,LUX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,430600,433900,438400,443600,454700,473500,498900,520900,540700,535000,537000,549600,567900,591900,621700,642900,652500,648400,658900,672000,685400,682500,677300,678800,687000
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,6774193548.3871,6860272608.45211,7371692774.43404,8246479565.94248,10643253553.184,12160056122.3757,14874098691.9082,18439981612.4086,21027018332.6663,21587786905.8499,28241798491.593,36845888757.1886,43189721376.9846,51536595089.2793,54902831793.5018,45048190598.3249,45070808688.9611,50383871120.8733,55190661339.7796,55082293844.1008,25343525935.8358,30969334705.0515,24999113475.8368,45803067940.4072,50183212761.3484
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,15731.9868750281,15810.7227666562,16814.9926424134,18589.8998330534,23407.1993692194,25681.2167315221,29813.7877167933,35400.2334659409,38888.5118044503,40351.0035623363,52591.8035225196,67041.2823092952,76051.6312325843,87069.767003344,88310.8119567344,70070.2918001631,69074.0363049212,77704.9215312666,83761.8171798142,81967.699172769,36976.2561071429,45376.314586156,36909.9564090312,67476.5290813306,73046.8890267079
"Macao SAR, China",MAC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,91.3000030517578,..,..,..,..,93.5,..,..,..,..,95.6399993896484,..,..,..,..,96.5400009155273,..,..,..,..,..,..,..,..
Madagascar,MDG,"Population, total",SP.POP.TOTL,16516338,17032939,17549913,18071854,18606608,19159707,19730909,20318583,20923840,21547280,22183340,22822300,23462438,24109290,24764348,25426702,26099952,26788375,27494926,28219554,28953556,29691083,30437261,31195932,31964956
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,4629247203.84524,5438332601.90798,5351701663.40807,6372498889.66585,5064732626.29389,5859269752.61332,6395712490.94304,8524620889.57747,10725137723.6549,9616879409.43789,9982711338.07029,11551819617.874,11578975061.9479,12423555455.3853,12522957399.2281,11323020701.3017,11848613858.442,13176313593.5509,13760033282.2925,14104664678.5063,13051441203.9474,14354731964.331,15325603272.6073,15869945477.855,17420814800.7045
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,280.282905559649,319.283278235657,304.941777398445,352.620095849925,272.20074858856,305.812074924388,324.146874882604,419.548001431865,512.579800058444,446.315238370592,450.009391645726,506.163691559309,493.511162904211,515.301589361832,505.684922503435,445.320069480568,453.970714522463,491.866848718929,500.45718552916,499.818837622534,450.771615201509,483.469463351371,503.514533472879,508.718427705736,544.997302693127
Madagascar,MDG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,70.6900024414062,..,..,..,..,..,..,..,..,..,..,..,71.5699996948242,..,..,..,..,..,76.6800003051758,..,..,74.6900024414062,..,..,..
Malawi,MWI,"Population, total",SP.POP.TOTL,11315942,11593058,11880440,12181574,12500737,12840031,13198701,13576343,13976417,14395788,14826463,15265022,15709577,16161816,16621538,17085587,17557739,18039715,18528081,19025752,19533888,20047258,20568728,21104482,21655286
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2537307580.32808,2498008664.6691,5087328437.8737,4669789300.35662,5058726350.48896,5320409651.47544,5818279739.14354,6451210219.11683,7743617352.21427,9009887946.82039,10128323010.6049,11648142958.3651,8773203178.16512,8031571927.62055,8801326169.14547,9219474379.31534,7909868618.46366,8943543793.5839,9879231591.52434,11051865579.8121,11769313597.8545,12378129750.9872,12429060150.742,12712150082.0792,11008925322.5134
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,224.22415918428,215.474524898357,428.210439838398,383.348596852642,404.674248445428,414.361121984475,440.822149023873,475.180261659331,554.048820396119,625.869729869625,683.124694716799,763.061000394572,558.46208832772,496.947368267313,529.5133440206,539.605363240686,450.506105510719,495.769683367165,533.203173686705,580.889816066776,602.507478176106,617.447520802454,604.269751184515,602.343619809252,508.371273531708
Malawi,MWI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.848752416256,76.7200012207031,..,70.1500015258789,..,..,..,..
Malaysia,MYS,"Population, total",SP.POP.TOTL,22967816,23526538,24102477,24679602,25256772,25836071,26417909,26998389,27570059,28124778,28655776,29162039,29662831,30174265,30696137,31232798,31789685,32355644,32910967,33440596,33889558,34282399,34695493,35126298,35557673
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,93789736842.1053,92783947368.4211,100845526315.789,110202368421.053,124749473684.211,143534405818.501,162692258307.056,193549569477.733,230811614370.384,202257453036.641,255017638455.59,297951668674.835,314443047642.111,323276235524.415,338066095097.254,301355266964.947,301256033870.334,319109094160.343,358788845712.53,365177721021.516,337456163961.211,373784823672.946,407605841348.235,399705137434.074,421972102253.57
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,4083.52874483605,3943.79943910239,4184.03163773539,4465.32194567208,4939.24851854427,5555.58179951206,6158.40785533236,7168.93031942508,8371.82156086005,7191.43287234626,8899.34505544675,10217.1068585031,10600.5744240026,10713.6407638899,11013.3107334403,9648.6797937523,9476.53409809923,9862.54806612235,10901.8019954421,10920.191763972,9957.52626697613,10903.1116425938,11748.0919307944,11379.0851923557,11867.2586435443
Malaysia,MYS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,88.6900024414062,..,..,..,..,..,..,..,..,..,93.120002746582,..,..,..,..,..,94.879997253418,95.0800018310547,94.8499984741211,94.9700012207031,..,..,95.7699966430664,..,..
Maldives,MDV,"Population, total",SP.POP.TOTL,282019,286767,291616,296491,301413,306429,313851,324479,336170,348275,360792,373674,386818,400070,413617,428154,443308,458287,473099,487731,502118,516154,524106,525994,527799
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,624337145.284622,870031676.798793,897031250,1052121054.6875,1226829562.5,1163362437.5,1575200390.625,1868383460.9375,2271646187.5,2345294875,2588176054.6875,2774350240.04918,2886163997.20531,3295009237.50107,3697353039.20043,4129505319.12921,4409942623.85538,4816426256.52914,5404344162.69888,5726094799.37709,3712604583.36665,5252457369.55218,6177118113.94637,6590894301.9579,6975146349.42592
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2213.81235053178,3033.93234507036,3076.07007160101,3548.5767011056,4070.2609459446,3796.51546524644,5018.94335409159,5758.10286933053,6757.43280929292,6734.03165601895,7173.59601844692,7424.520410971,7461.29703686309,8236.08177944126,8939.07416571472,9644.90655028145,9947.80744731739,10509.628805812,11423.2838427029,11740.2724029785,7393.8886543933,10176.143882547,11786.0091545343,12530.3602359683,13215.5353637008
Maldives,MDV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,96.3300018310547,..,..,..,..,..,98.4000015258789,..,..,..,..,..,..,..,98.6100006103516,..,97.7300033569336,94.5100021362305,..,98.2099990844727,..,..,..,..,..
Mali,MLI,"Population, total",SP.POP.TOTL,11559290,11912158,12288050,12684955,13102409,13538647,13990139,14457775,14940782,15435539,15945198,16469049,16957033,17459615,18020267,18593022,19191289,19813011,20442030,21068405,21713836,22388630,23072640,23769127,24478595
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2961484953.86444,3468337942.32063,3908121307.01957,4714071979.68835,7113132069.71577,8009875051.7116,8858863052.70726,10289243720.1844,12262134441.3733,12592138108.6378,13196527458.3156,15506843901.5459,14891957623.4895,15769357572.5419,16943434590.8343,15583181170.4105,16743796799.8329,18308362040.0521,20368015381.2413,20477421884.5414,20698560938.7775,22999245262.6719,22374051349.9445,24621545564.8753,26588067731.1692
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,256.199554978241,291.159497911347,318.042432039222,371.627016389759,542.887347640863,591.630393473705,633.221946737432,711.675463215078,820.715705601841,815.78868795173,827.617660082715,941.574944706639,878.217175344858,903.190452512378,940.243260037952,838.11986940103,872.468587171653,924.057531692284,996.379292136901,971.949318638092,953.242943290974,1027.27345365357,969.72220560562,1035.86242628411,1086.1762176779
Mali,MLI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,24,..,..,26.1800003051758,..,..,..,31.1000003814697,30.6200008392334,..,..,..,33.0699996948242,..,..,35.4700012207031,..,..,..,..,..,..
Malta,MLT,"Population, total",SP.POP.TOTL,390087,393028,395969,398582,401268,403834,405308,406724,409379,412477,414508,416268,420028,424810,433481,444220,454505,467106,483903,503912,515490,518150,531113,552747,574346
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,4036809864.64044,4070867153.47963,4455127397.86786,5418315225.49353,6104141501.07928,6393234964.93061,6749838861.63176,7908412373.84313,9135419489.50818,8734745632.03365,9097044182.15877,9789361705.08927,9609532105.58909,10796782633.5257,11888032861.804,11340795032.9304,12025782885.2772,14161366732.7153,16153779511.1559,16337793530.7788,16409900599.1964,19723563354.6779,19239187083.5194,22210718401.0207,24322006607.9295
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,10348.4860163,10357.7026407269,11251.2024877398,13593.9787182902,15212.1312964883,15831.3439802756,16653.6038312389,19444.1743635565,22315.3104812611,21176.3216665018,21946.6070188242,23516.9691282762,22878.3131257656,25415.5566806942,27424.5765369278,25529.6813131565,26459.0772054811,30317.2443357939,33382.2677502638,32421.9179753188,31833.596382464,38065.354346575,36224.2819955817,40182.4313854634,42347.3073860173
Malta,MLT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,92.3600006103516,..,..,..,..,..,93.3099975585938,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Population, total",SP.POP.TOTL,50706,51123,51425,51639,51791,51906,51992,52035,52030,52019,52044,51907,51419,50681,49796,48800,47709,46529,45285,44007,42706,41367,40077,38827,37548
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,114838500,122406100,131960000,131128500,132900000,138000000,143200000,150500000,146600000,151200000,161100000,172300000,180700000,186400000,186000000,183700000,201800000,213700000,220000000,232900000,241800000,258900000,253400000,259300000,280357844.229802
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2264.79114897645,2394.34501105178,2566.06708799222,2539.3307383954,2566.08291015814,2658.65217893885,2754.26988767503,2892.28403958874,2817.60522775322,2906.63026970914,3095.45768964722,3319.39815439151,3514.26515490383,3677.90690791421,3735.23977829545,3764.34426229508,4229.80988911945,4592.83457628576,4858.12079054875,5292.33985502306,5661.96787336674,6258.61193705127,6322.82855503156,6678.34239060448,7466.65186507409
Marshall Islands,MHL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,98.2699966430664,..,..,..,..,..,..,..,98.1800003051758,..,95.8342549583425,..,..,..
Mauritania,MRT,"Population, total",SP.POP.TOTL,2613441,2678760,2738655,2802046,2868664,2939059,3013660,3093059,3183269,3284448,3390965,3502811,3619034,3734318,3848514,3965959,4086657,4210600,4337685,4467708,4600131,4734874,4875637,5022441,5169395
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1779520886.47015,1746063557.61355,1777057481.26043,2051147606.73687,2362501023.24249,2936019525.60241,3919577285.92703,4346212355.02975,5206437193.80413,4714595547.75102,5628878797.98257,6764627745.9033,6728208836.22143,7223071097.08417,6592537781.81518,6166863896.68677,6398747592.13185,6800135898.28827,7473550557.07378,7894764885.82312,8260752385.23089,9222536364.01272,9557966698.25369,10651709314.1644,10766731873.5407
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,680.911061879778,651.817840199777,648.879643934862,732.017820812675,823.554457141893,998.96583416747,1300.60367988659,1405.15016203368,1635.5630623124,1435.43010811893,1659.96369705455,1931.19975525465,1859.11733247641,1934.24103064714,1713.00865264234,1554.94897871782,1565.76575722696,1615.00401327323,1722.93528854073,1767.072710621,1795.76459566714,1947.78918383313,1960.35240077424,2120.82318421747,2082.78374423714
Mauritania,MRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,51.2099990844727,..,..,..,..,..,..,..,..,..,..,..,..,62.0699996948242,..,65.1100006103516,..,..,..,..,59.5299987792969,..,..,..,..
Mauritius,MUS,"Population, total",SP.POP.TOTL,1186873,1196287,1204621,1213370,1221003,1228254,1233996,1239630,1244121,1247429,1250400,1252404,1255882,1258927,1261208,1262879,1263747,1264887,1265577,1265985,1266014,1266334,1262523,1261041,1259509
